,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Trojan.Gen.2-0b9c48c4dc73423846ebb186ed70a0a0d8a77507cc548a113b493a45dbb23e71,T1F,904,5FC,3C5,CD5,613,847,471,C6D,533,83F,AFB,A5E,E04,2A1,58E,232,0B8,D4D,9AE,38F,9D7,5B8,6A8,5.0
Trojan.Gen.2-0c514c7c6a403b1f7fe95df24b1388878017b1f7dfb996eeec244c01c356f696,T18,044,C6C,1CE,2C7,796,0C5,A32,8E9,470,469,35F,B89,4EC,1A6,BA4,723,4AD,C1D,4CE,FAD,7C1,5E8,3DA,5.0
Trojan.Gen.2-0c6284714d624fc47a76265ff0635f4c8df6ab0c2f3417224731acc229a33023,T1C,614,934,3C6,5C1,617,40B,131,DFC,572,C3B,2A7,BAA,D45,3E6,89D,271,0FA,81D,48E,69F,ED3,2BC,2A9,5.0
Trojan.Gen.2-0c82be42ff9d387ec855526ed04f0673da2aa61e6debdfa6fec9eec4ef46758e,T10,1A2,45C,3C6,282,643,44E,831,8F5,4B6,87E,387,A4B,D8C,276,D4D,232,1BD,54E,46F,9AE,BC3,59D,3E9,5.0
Trojan.Gen.2-0d5acf1d6dbf7a131cca05faf94195a8bea0b4901f0b502ffc212ce0a5ed589e,T11,9C3,FA4,EC5,3CB,B54,0A4,66A,5F8,640,C68,793,663,1CE,5EF,DB8,134,06F,812,48A,BF7,BC1,A7D,2B7,5.0
Trojan.Gen.2-0dcfa800a25871dafaaf1c0a4b6f64480151198e815f49c2484c199ae4d8c525,T1A,6B4,288,28F,BC7,D12,C76,420,FB9,932,83B,5EA,B5E,904,251,58D,23D,0B4,94C,D7A,67F,983,5E8,FD8,5.0
Trojan.Gen.2-0f504fc52a0a9af69013abaa52ea699e47091f2fbed5682b033f643a38fc0d16,T10,8F3,384,1C5,281,7A2,4B8,219,FA8,232,FDD,3F3,335,35E,287,A16,23A,457,E48,868,15D,FD7,2B6,7FE,5.0
Trojan.Gen.2-0fd07e155133e1ada0ae95366ce397c49a9bcdbc1b4f03577acf5670510f2ad6,T1E,784,234,DC5,3C5,A81,048,D2A,CEF,B51,CA5,34B,E57,068,1A7,B5C,322,07B,C9C,6EF,69A,F89,178,2F7,5.0
Trojan.Gen.2-0fe6e63a11f2d7628b3c0380f34d7f65728208b4e1c38c2abbf0ea70fd7bd2e0,T10,063,3BC,2FA,35D,112,C87,211,CD7,877,B2D,A8D,606,C94,825,7DA,871,1FC,40B,1EE,FA9,F66,21A,7F8,5.0
Trojan.Gen.2-11bc4f84a24575af67030788087d155ab6348031c6043987d37c3ae898974b9e,T12,183,7AD,3CA,2CE,756,885,531,9E9,8A1,C29,3C7,74B,588,157,9E8,031,0FE,406,58E,BBB,BC3,6BC,7F6,5.0
Trojan.Gen.2-12aa8a2cd2cb86a7764a0e68e2c8a86f5d96188b3053dc5b5ea7fcd4b4b77982,T15,192,3C9,9CE,3CB,7D5,4C4,E20,4E8,590,498,34B,BC7,0DD,96B,FA0,622,1DF,816,4CE,FB9,780,9DA,7E6,5.0
Trojan.Gen.2-12e64d0ccd3f1ccfd1463cf23b0a563b3e0d6e02bb6910b6e23c44376b67683d,T13,2A2,35C,3C6,282,643,44E,831,8F5,4B6,87E,387,A4B,D8C,276,D4D,232,1BD,54E,46F,9AE,7C3,59D,3E9,5.0
Trojan.Gen.2-13a053518d11a232e76d099668eeb0b9c729e222bd0244b246474d6dd8f457cf,T16,634,B24,7C1,6C1,A62,05A,13A,DFC,671,C3A,7A7,766,A08,2DB,8BC,171,47A,81C,45E,2DF,ED3,33D,27A,5.0
Trojan.Gen.2-13dd746fffb6cc54a7758d5a54873cff2a148f3d302542978c450049c6677bb7,T18,FD3,4CF,3AE,1CD,339,CC9,710,F9C,DB2,B48,11A,3E8,A54,642,9E3,1D8,4E9,406,497,772,FD9,A33,9AD,5.0
Trojan.Gen.2-14fcca3094cef0d5bff90a09eca427ff3975ed15265d46207c2e8b124619df62,T11,0C3,474,5C5,381,7E3,0A9,229,CAD,1B0,EA9,3D3,772,74C,197,958,03B,86B,C1D,06D,696,FCA,37B,3EB,5.0
Trojan.Gen.2-15b62f831f869a05bdeada726007fbd08e0456e5cdce55a6684a413b69c44eef,T16,8F3,CB9,6C6,2CA,3D6,4D4,631,8EC,5A0,D69,347,B97,6C8,1A7,D94,131,0DF,C09,0CE,BBA,BC1,67A,3FB,5.0
Trojan.Gen.2-16bb0d5fe08a1bdfbd47e98942ded11e1e138b1c2013cf7c2a6cf7776bd5975d,T18,AD1,339,9C6,3CF,3D5,184,A25,5FD,680,8A8,347,683,0C9,5EB,ED8,130,1DF,802,58A,FF3,7C1,DAA,7BA,5.0
Trojan.Gen.2-19f3c5f2041189c5ad90252fcdf711b38e65b97bfecf158bebdccf3cd32357b6,T1D,B94,168,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,2BF,983,5E8,FE8,5.0
Trojan.Gen.2-1a6f9219ba127725f5b2757bdb5af633562773af3f0841ed42724e00abbc9c2f,T18,A14,F78,9C5,7C6,E41,449,C2A,CDF,A20,C99,79B,E03,5A8,047,B9C,323,07B,C8D,7EE,695,F4A,578,2F7,5.0
Trojan.Gen.2-1a84a6ec7c7829ba0855b120b55ea43f232025a421aa10389e2429f25b7a3e25,T1F,644,B34,BC1,7C1,A62,06A,17A,DFC,661,C3A,BA7,766,609,2DB,8BC,171,47B,81C,449,2DF,ED3,33C,17A,5.0
Trojan.Gen.2-1ae54df65980ccdb08509e745f3c9b6dc3b6e0594076e126054b20bf59159cf5,T11,024,AE8,28F,7D7,962,CA6,130,FB8,932,83B,2DB,79D,904,261,54D,179,0B4,A4C,D3A,76F,9C2,4F8,FD9,5.0
Trojan.Gen.2-1af18791d5427c67977830f43602684eab0e5f5a40cca3a066b480b86ee5f2b5,T1D,A64,BE8,2CF,B97,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,478,94C,E39,7BF,583,5E8,FE4,5.0
Trojan.Gen.2-1b9444001a2917c6e1e6e3e5478613fd1ee3e33ebd6902f01e93f878deb7243e,T19,6C4,E34,28F,7D7,D12,C76,421,FB8,932,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,67E,9D2,4F8,FD9,5.0
Trojan.Gen.2-1cf3081810062cb5ff61f1e04304ce54b6cf5297841579b627872769d5d7307b,T12,FE3,98E,3DB,1CD,276,CCA,320,DEC,CA6,A39,10A,7C9,C44,692,5E6,191,4F4,80F,09B,F6A,FD5,539,E78,5.0
Trojan.Gen.2-1d361ee15d9353338e60e21162dd96cf22a2fc6b04cee0f7e22d33a797be05f4,T16,D23,B28,5C5,1C2,1D9,C02,523,69A,320,8DB,6B3,A2A,DAC,847,F59,339,6EE,E3B,56D,6D7,703,3F4,2F1,5.0
Trojan.Gen.2-1d784059ea56aaf798c600822c58e565694cda3ed77698a231c9514334ee3481,T1E,B72,338,EC3,3CB,781,495,665,4EC,590,899,347,B93,0CC,5BF,ED8,131,0DF,C26,48A,BF6,785,AAE,3B6,5.0
Trojan.Gen.2-1d87c7c8e8499cb859ff19f4bbd10d89323b5ede89ccdaa994ee29d734e9a610,T11,0F2,598,4C1,2C2,2C9,C45,523,6A9,350,8D7,273,A7E,CAC,D57,F54,339,2DA,E2B,06E,6E7,781,3F9,2F6,5.0
Trojan.Gen.2-1dd6c13a97b85e8867cca9a800c4b8327f5ac8de368dd81fc76e8143638dee95,T1F,E34,D44,7C1,6C5,663,05A,135,CFC,572,C3A,7A7,BA6,A08,2D7,8AC,131,4BA,C0C,49E,79F,FD3,27D,26A,5.0
Trojan.Gen.2-1e14333e83752d1d004815c96086391e2402e3e0ca6a8c7aecf0b0fbb7972214,T12,9D3,588,7CA,2CA,521,846,175,9F9,A62,C2A,7E3,753,949,6D7,DBD,130,0BF,815,88E,7EB,FC3,23C,271,5.0
Trojan.Gen.2-1e20add01d03fc48b821e47b322ce38390e82089fe5d1d82255e171e0a5d8114,T1A,C04,86E,70F,04B,5FF,4D7,723,88F,5B0,A45,2E6,615,35A,081,60A,5FA,D6C,C6D,E0C,1DA,A82,7E4,ECB,5.0
Trojan.Gen.2-1e8dab809ffff9ec443ae6c2526ceccb06a27ac2ea55d0c8a620ad12a7776850,T1B,A25,7C8,9D5,7C5,E51,409,D1A,CDF,A21,CAA,B9F,D57,129,18B,75E,322,036,C8C,BFF,045,F8A,638,2F2,5.0
Trojan.Gen.2-1eb86a544fec8a1d1a2a65e3366405baf66982a7b88c317a205405e7f3b4abf7,T1F,194,7A8,28F,7D7,D56,CB6,520,FB8,932,82B,2EA,75D,904,261,54C,17D,0B4,A08,D3A,77F,AC2,4F8,FD9,5.0
Trojan.Gen.2-1ec03c1b997b19ecf3852658bddc3a53f1576b93a2f1105d5ae792e8421dfb6d,T19,604,5D4,7C5,AC1,603,41B,036,DF8,577,C3B,6AB,BAA,D04,3D6,8AD,271,0F9,81D,49E,29F,EE3,17C,269,5.0
Trojan.Gen.2-1f30122dfb651a292e13077e6414bc12ca3c5dd56006a945fddee980b3e332eb,T16,8A3,F34,1C5,145,3A2,0A9,218,E5C,272,FDC,3F3,731,36E,293,E46,23A,857,E88,46D,65D,FEB,276,2FE,5.0
Trojan.Gen.2-1f394ad0f765434fd18b518346dfd8bce93b70bc1c04d41f0a80f587328fcc3b,T10,324,F24,7C1,6C1,663,05A,139,DFC,672,C3A,7A7,766,A08,2D7,8AC,171,4BA,C1C,49E,39F,ED3,33D,26A,5.0
Trojan.Gen.2-1f54c6065847c37a6e2a62d63f28f11f9f60da0fb3485ddaa5dc7b9af38ef12f,T1B,B24,E14,7C1,6C1,662,05A,139,DFC,672,C3A,7A7,766,A08,2D7,8BC,171,4BA,81C,49E,2DF,ED3,33D,27A,5.0
Trojan.Gen.2-20ba570b7dd4017a2d481693c2de8ec743e5c20b0d08913e70db17f9ec1bc2d4,T11,394,A34,28F,BC3,E52,C76,121,FB8,532,83B,2EA,B9D,904,291,55D,27D,0B4,90C,C7A,77E,992,5F8,FD8,5.0
Trojan.Gen.2-21b647e2d49dd68035dd7ebe8a2b4b4f9b675da9b2e2f1e3f26829507164c8b3,T14,7D4,906,B2F,38C,BC7,C5C,43B,656,9B2,C1D,293,319,376,5C3,0EA,026,2D7,4A4,CEE,67D,AE2,2B4,5D1,5.0
Trojan.Gen.2-22cfd55810de13e40471c6e199d0dba7967e9c9f83ad78e7389a17f7c8076381,T13,7F4,D34,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,5.0
Trojan.Gen.2-24d4da77ef685a8dfdcd01e9b299215903b774e0d498a3024b0a7b5877161d08,T10,CB4,294,28F,7C3,D2A,C76,A22,F78,5B1,42B,9D6,74D,404,16A,44C,13D,AB8,B0A,EB5,77E,581,CE8,FDC,5.0
Trojan.Gen.2-24f89692b47d22eb80e494c63be98921c04bcae46d6fa4a5394b9bc71d659f4b,T10,0C3,FEC,3CA,987,466,C47,6A1,88F,572,92F,DF2,A13,A45,484,99F,1F2,97C,0ED,F6C,1CB,503,6E8,6F2,5.0
Trojan.Gen.2-24fc87e4e042576b1bfb37e968f0c923a5e504fb41cbbc68599c019c017e41e2,T1F,104,62C,3C5,CD5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,AAE,38F,997,5BC,6A8,5.0
Trojan.Gen.2-26a44b72581ddb2d752050b79a07f1310d9a7794d10e09c293fd8c60d59f85a4,T1A,C84,AD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E79,3BF,583,5E8,FE4,5.0
Trojan.Gen.2-27ce300a5ffa56d4ce51eddd7743086d96902ab54d6a0220ea81fc3a797fef2f,T1B,C44,C8C,1CE,2C7,796,0C5,A32,8E9,471,469,35F,B89,4EC,1A6,B64,723,4AD,C1D,8CE,FAC,7C1,5E8,3DA,5.0
Trojan.Gen.2-28bd6795572d98c09cc465e65a27cb5f1c506c192c543e49c6b1f4bf4a5d9357,T10,654,E7E,3EE,3EE,94A,CC5,C30,798,C6D,439,D4F,6FE,944,B52,4CA,122,0E9,B8D,B49,54A,282,15C,F5F,5.0
Trojan.Gen.2-28cfc405c7ba7c1eea09492ebc5ff7345f8250626d35ae04659c0fc4df524458,T1B,4A4,924,68F,7C3,D11,C36,06A,FF5,635,C2B,AE2,71E,605,19A,86D,03D,07A,455,C78,1BE,A93,2F8,FE2,5.0
Trojan.Gen.2-29b1b4728b8cfa3fdc71fdb4c645f4bf4353fe0f92121f8608a20f603c42ff6f,T13,263,118,2C6,9C5,643,80B,031,DB9,477,C3B,1AB,FAE,E44,3A1,48D,226,1F5,95D,49F,69F,EE3,17C,2AC,5.0
Trojan.Gen.2-2a6f3405a515a0052ea88b8e16de86c349c148a1656411b4e1aaa66ff5778683,T18,B44,07D,34B,4C6,6AF,497,333,C5E,471,D76,2E6,669,719,181,50D,1BA,8BC,C2C,D0D,29E,AC3,2F8,ACE,5.0
Trojan.Gen.2-2aecd87276db381ffd90f910e0a9d39061492c69251b64626b10d11f729a9436,T1B,0F4,A34,28F,BC3,E52,C76,521,F78,572,83B,2EA,B9D,904,2A1,54D,27D,0B4,90C,C7A,77E,9D2,4E8,FD8,5.0
Trojan.Gen.2-2b952105d2955b68ab06acba2cf402729b9986eeb30563f5e66ac3671075c683,T1F,452,808,6C9,EFA,781,480,521,4EC,770,858,37F,64F,1C9,1BB,DA4,131,09F,F11,8B9,BA7,38D,E79,2B6,5.0
Trojan.Gen.2-2c448df03633ec24420941244be3cf16f0edf9074827157aa111aa47eed5c4e3,T12,E33,A58,2C6,DE5,203,44A,131,8BD,672,83E,37F,A9E,D44,2B1,88D,231,0B5,F4D,4BE,79F,AD7,97C,1A9,5.0
Trojan.Gen.2-2c984409deacec518bcbcf672a0865403857f178eba19214689c76a94c8a581b,T1A,AF4,E44,28F,7D7,E52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,5.0
Trojan.Gen.2-2cb86492d631922f2019edc899d915cb8f1959314b62802dbcf26cc7895889d1,T10,724,D34,7C1,6C5,663,05A,135,CFC,572,C3A,7A7,BA6,A08,2D7,8AC,131,4BA,C0C,49E,79F,FD3,27D,26A,5.0
Trojan.Gen.2-2cd0d20bd6d45da26ead74026e3d0d28cd33be44e7d94169dfe149c7b0692364,T1D,454,7C8,2CF,B87,D22,C72,560,FB9,932,42B,AFA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5E8,FE4,5.0
Trojan.Gen.2-2cf67e50a123186b77701b71291604c6c24460749d835a10f98bf4bf2c39d129,T16,674,B04,28F,7C7,E06,C7A,120,F79,472,83B,1DA,BAD,944,290,48D,27D,1F4,45D,CBE,27E,A92,1E8,FD9,5.0
Trojan.Gen.2-2d4beeb8ad39c56702f6c96ac0871ce7d11143015a41df011c27c87736335914,T16,272,0C8,9CE,3CB,7D5,0C5,E21,4E8,190,498,34B,BC7,0DD,96B,FA4,622,59F,816,4CE,FB9,780,9CA,7E7,5.0
Trojan.Gen.2-2e6f4cd075314435eeb464998d3d5eb348abaa34f3e9e6f95fbe20086278651f,T10,BA4,B1E,70B,0CB,5BE,4AB,763,84F,070,AD1,3E5,719,399,043,319,6FA,96C,C7E,D0D,1DA,686,2E4,EC6,5.0
Trojan.Gen.2-2ef55efe8df3ed224a015c2088990121640731c46eead51889a316c850040364,T15,E92,41F,3EF,2CE,365,CC9,621,EAC,CD1,918,10B,7CA,C84,716,9E6,1A4,0E9,407,0CB,779,FC5,A7A,679,5.0
Trojan.Gen.2-2f1a1d057798c30d3302a9be7cdedb37a1d8a848af2bd94c82a20b5346f38cb7,T11,B63,6DC,2CA,6CB,B42,445,531,8EA,471,C2E,6D3,B43,9CC,157,9DD,132,0AE,41D,6DD,BEA,783,AAC,3F6,5.0
Trojan.Gen.2-2f7c0391ab182960b9a946b63874b5f563767686aa67b3f92f6111b951006e1c,T18,704,6F5,BEE,66D,BC2,C0D,433,682,8B6,81D,143,706,B75,293,5EA,073,6D7,8B9,CEE,67D,2E3,368,1D0,5.0
Trojan.Gen.2-2f9517ddea99e900a92ebf2236cef6dbd09a6d3c7c0a51e192aecb49df97bd52,T1B,C83,C4D,70B,0C7,5BE,09B,323,48F,170,995,7E7,625,39A,082,B19,6F9,E7C,C7D,D0C,2DA,682,2E4,AD7,5.0
Trojan.Gen.2-2fa25e6a02f7a53af14b821721519d754106fe3b64c7e6f344f475d3ac229f67,T16,D63,128,2C6,9C5,643,80B,031,DB9,477,C3B,1AB,FAE,E44,3A1,48D,226,1F5,95D,49F,69F,EE3,17C,2AC,5.0
Trojan.Gen.2-33ca81e1449944fc7110fe95ca1754d4940deb2d95c621215c9582a092314d15,T10,5E1,3BC,3CD,2C5,997,486,432,8DB,471,92A,BCB,743,298,087,9A9,233,47D,489,F9D,ADB,783,6E8,7F1,5.0
Trojan.Gen.2-33eddc42c85f21069298aa04769db318eb1e2140b1cb80bdc92e4c6e262f199f,T1B,7A4,158,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,58D,23D,078,94C,D79,2BF,983,5E8,FE8,5.0
Trojan.Gen.2-33f0a23a2c964c6fe5e3ba8813cca5f053ed5e65d9b63b52a6607d51c1bfe7ab,T13,584,230,7FC,394,B20,192,9D5,EF8,D00,511,6D6,7F9,12E,98B,CF5,F9C,F29,612,883,B6E,D83,96D,B22,5.0
Trojan.Gen.2-35d752491f131abdabb5a5eaea22c94c93157ab940abcdbb73f65389e31e61c7,T1F,E34,B9D,3CA,4CE,127,C4B,670,95E,C73,92F,CF6,B56,E04,240,49F,1B1,4F8,09E,A9D,39E,AC3,668,6B5,5.0
Trojan.Gen.2-36bc3e4382cb2f0a006aa3a22350fd05535c0d76d2005872c54f067deaa2ddd1,T1D,E74,934,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,5.0
Trojan.Gen.2-37fc0590a1950511b7c9d52e4344d541ff71bf0dccbdfaa325f658b525af2b2c,T18,FF4,E34,28F,7C7,E12,C76,431,FB8,572,83B,1EA,BAD,904,291,58D,23D,0B4,94C,D7A,67E,9D2,0E8,FD9,5.0
Trojan.Gen.2-39a1b115ea0866c13e7ee917c39857fa58c8434ed826383672a16bdee1612ec3,T17,A34,24C,3BF,787,24A,30E,12B,4BF,451,B2B,BD7,696,84C,252,58B,1A1,19D,709,04F,F7A,6B2,4EC,2DD,5.0
Trojan.Gen.2-39f244f7bf933c9e1d2387ec50c8cb7702630704c3d0aa65500cbf23e402e27c,T12,064,D78,26C,BF8,023,886,AA0,EED,1DB,71D,325,5ED,4A0,996,6F4,0DA,A64,D0F,41F,FFF,965,414,E3C,5.0
Trojan.Gen.2-3a0e0c0cf1696f5a379bf2a6a9978e656fe96aeee97c7a90aee403137b6d5de9,T15,823,E64,B81,3C1,915,12A,47E,AF4,B55,C3A,BE3,666,A49,2EB,C3C,171,07E,829,819,4EF,FD3,37C,276,5.0
Trojan.Gen.2-3a5bd174a445e86b4de3ce6bb686e06b2662c2bdfd2e59ecf5caf4425cc45b9f,T1B,B54,E34,7C1,2C5,662,05A,13A,DFC,A71,C3A,7A7,766,A08,2D7,8BC,131,4BA,81C,45E,2DF,ED3,37D,27A,5.0
Trojan.Gen.2-3a6cbbfa6c0d5991d722fd57483bf15efbe5c9abc58f6b6b1a6b2242989fa969,T15,453,3DD,7CA,2CE,396,8C4,621,9EC,9A0,D69,357,787,5C8,157,DD4,031,0EE,809,4CE,BB7,BC2,6B9,3FA,5.0
Trojan.Gen.2-3add771daa6a87cd9f5e496f488e499b5323ecc1559b6120312a0bf1ccd46dbc,T10,ED4,798,28F,7D7,D56,CB6,520,FB8,932,82B,2DA,79D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,5.0
Trojan.Gen.2-3aff13906274c656eef4b20efcbdb978ef8489b71cb669e3e38736108f99aa02,T1F,0E3,9F4,9CA,6C7,D81,858,91E,CDF,B70,CA5,75B,A13,164,143,B5E,332,0BB,C8C,AAE,295,FC9,178,1FB,5.0
Trojan.Gen.2-3b6406cd33b62f370380d72b1a708bcc9ca624688427b301974fa58e0be7ee70,T17,A63,038,6C6,9C5,643,40B,032,CB9,477,C3B,1AB,FAE,E44,3A1,58D,226,1F5,95D,49F,69F,EE3,07C,2AC,5.0
Trojan.Gen.2-3c3a691bd4c70a9f14e42ec3a46b852110fefed9ac8a9cca17961f50046dfcb5,T19,443,B58,3C6,9C5,253,48A,130,87D,572,83E,36B,A9E,E44,2B1,94D,332,0B9,E4D,86E,78F,AD3,5FC,6DD,5.0
Trojan.Gen.2-3c79b9085cb48965a215b5938cf501a75c9902806b6530393be270029b14f6be,T17,274,5CD,2C6,1C8,336,88A,571,968,872,9B5,25F,B9D,D84,397,7E8,310,1FD,C1F,08F,3AE,FC6,2BA,558,5.0
Trojan.Gen.2-3ca094a6f0b1e20ff5f92141a8c4b3e19c78a4ee373eacf7d4a911f612009ced,T14,ED3,B6C,6D9,EC6,AA2,802,521,C6D,432,C3F,EEB,E66,54D,38E,5CF,131,079,40C,FAD,596,683,A7C,7B1,5.0
Trojan.Gen.2-3ca924a2264dd6f0d4b340196348fccf307d41015b61a0f7764234b5c10572f3,T11,C35,48E,3EE,7EE,D1A,CC2,830,759,C2E,43A,D6F,5FD,504,B52,5CA,122,0E8,B8D,B59,149,682,12C,F5F,5.0
Trojan.Gen.2-3d07426641fc4fd0d866a22e2f9f8d02a70f69c25e90c39e18c9e57c4cc9014a,T15,AD4,169,28F,7CB,E16,CBA,221,F79,872,927,1DA,79D,900,280,08E,17D,4F4,44D,D7E,27D,AD2,1E8,FD9,5.0
Trojan.Gen.2-3d4e020771f71db678d95e5ba030f376fd6b8db59167aa29c41d1ab18d0aefb7,T14,483,2A8,2CA,6CB,782,485,531,8EA,471,82D,7D7,B43,9CC,197,9DC,132,0AE,81D,5DD,BAE,7C3,6AC,3F6,5.0
Trojan.Gen.2-3ea6f8f2fbf2eb8935bbc0e34aefadc015b5b6e39947e9d86e7ac54f1a332230,T1E,C92,4A9,9CE,3CB,795,4C4,E20,4E8,590,498,34B,BC7,0DD,96B,FA0,622,1DF,816,4CE,FB9,780,9DA,7E7,5.0
Trojan.Gen.2-3eaf7501156e46093b38bf7520ef00eb04eaabe210d9942bc391ba30f0bf1389,T1D,AA4,9B8,E80,3C1,698,01D,85F,9EE,615,C35,75B,E16,12D,9D7,F3C,A22,06E,E20,6EE,4D7,FD2,239,2B7,5.0
Trojan.Gen.2-3ec2966aa78c7466cd7c08b2b38123e2ce5ce9885b49828d7c8e9d3f6ae46f9b,T12,344,DA8,7C6,5D1,593,44F,131,CA9,976,83F,2A7,A4E,E08,3B2,5CD,233,4B9,94E,46F,78F,AC3,57C,2A8,5.0
Trojan.Gen.2-3ee714478e6408d67896f0e4622dbd00025d72fc440f19a8431d3b8078271d63,T1A,C23,618,3C6,9D5,603,44A,530,8BC,676,83E,36B,E9E,D44,3B2,88D,231,0B9,E4D,4AE,79F,ED7,47C,26D,5.0
Trojan.Gen.2-3f5ca3069a333195a23709b6bbab7927c8a9c9bd923314597fac290a0ca074e5,T1D,A64,7A8,28F,797,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4F8,FD9,5.0
Trojan.Gen.2-3f6193e89e69ba72ad43796b7c79fb30d7553ac0e612eb950a9c2683c072fdff,T1C,802,E7C,6CD,2CB,782,081,931,4EA,4A1,86D,7C7,A43,1C9,457,ED5,232,4AE,846,E8E,BF6,743,9EC,7F6,5.0
Trojan.Gen.2-3ff43f276468d3c4790c023d769daf9dbcf37e45a95e127ffa71f24eb719d3fe,T11,094,97E,70F,18A,9FF,4EB,723,84F,0B0,AD0,3E5,719,35D,047,319,6BA,96C,C6D,D0D,096,686,6E4,ECA,5.0
Trojan.Gen.2-3fffe3735191bad17776c34c8fe9efb6561ceba5075b22299a5366bc3f03d71a,T1F,C34,C34,BC1,6C1,A62,05B,17A,DFC,A71,C3A,7A7,766,A09,2DB,8BC,171,47A,81C,449,2DF,ED3,33C,17A,5.0
Trojan.Gen.2-41ed7c4b02e1bd1398e746a3fc08c16369bdf9c01db89b9476fe827611716317,T10,655,8EC,6CF,3C2,035,083,EB2,9FD,5F6,853,866,7E6,534,946,1F6,2FE,E66,495,D0B,B8B,942,3C2,B84,5.0
Trojan.Gen.2-42b2db1cb72e6832c0efd5d4565c7d03c55a334db0d97978787be80c85db56cd,T1B,563,5AC,6C9,6C6,153,047,031,8EB,572,93E,6D7,B43,A48,2D6,89D,132,4BE,84A,98E,6DF,7C3,2BC,7F6,5.0
Trojan.Gen.2-42cad3e21850f39a858b54c4eaa460a1920de9e04ffce57e7453da331c2d6837,T1C,2A2,35C,3C6,282,643,44E,831,8F5,4B6,87E,387,A4B,D8C,276,D4D,232,1BD,54E,46F,9AE,BC3,59D,3E9,5.0
Trojan.Gen.2-43d7107c0d091bb50c65ca3492b726a9e6a9689b061aec1b3912c3e952bb80f5,T10,F24,E24,7C1,6C1,663,05A,139,DFC,672,C3A,7A7,766,A08,2D7,8AC,131,4BA,C1C,49E,69F,FD3,33D,26A,5.0
Trojan.Gen.2-45d7cde67cf929434feacfad5b313f7143cd0632ac6278a3baf53588ab3f73ff,T18,7F4,E44,28F,7C7,E12,C76,431,FB8,572,83B,2DA,BAD,904,291,49D,23D,0B4,94C,D7A,67E,9D2,0E8,FD9,5.0
Trojan.Gen.2-47ddd7bc6c27160a45f81ef22e459616b9ca63d2d30a3df2fd2f8f72b05eb639,T17,523,7E8,2ED,3CE,3A1,0D7,A60,8E9,451,918,2C7,356,54C,913,9E8,67D,A9D,807,0CF,F69,FC2,D79,3FA,5.0
Trojan.Gen.2-49d90740f5880ba573b8e6ad40a4fd1a8c5d6854861a1a81fa7f64e002337e57,T1A,BF3,098,2C6,9C1,603,40B,032,DB8,577,C3B,2AB,BAE,D44,3D6,99D,221,0F9,95D,49F,69F,EE3,17C,26D,5.0
Trojan.Gen.2-49e33992e8f3d0ffa4712dd19f0e2ddc0a050ad116c85ea8445443c7903496fc,T1E,493,B32,BAE,38C,B83,C59,13B,696,9B2,C5C,243,319,376,0D7,4E6,023,6DB,4A4,CEE,679,7E3,335,2D5,5.0
Trojan.Gen.2-4a0f3829cea7bfde8302511b1ef202271f60bc4d13ab2a9a62906e39a21bcaea,T10,E84,498,28F,BC7,D12,C66,460,FB9,932,83B,5EA,B5E,904,151,58D,139,0B8,94C,D79,3BF,983,5F8,FE8,5.0
Trojan.Gen.2-4ad89ab95be56dad66667cb226ec9c500427c1d32426383a08f83c3ef9890b52,T18,DB4,65F,39F,2CD,62A,C99,230,F68,CB1,A2A,1CA,7CD,D00,351,4DA,175,0F4,40A,49B,77D,FC6,5AA,EE5,5.0
Trojan.Gen.2-4b3441ba4f2d363eea20d491be95f29067562e093c2951ba2bdf3e81e159abde,T13,144,38D,2C6,1C8,237,84A,572,D69,872,DB5,16E,B9C,E44,393,3E9,311,1F8,C5F,08F,3AE,ED6,2BA,15C,5.0
Trojan.Gen.2-4b93b61619343d6cc6f56aa8cf55e83632e0d4d442ecbec6ace3278287bbef72,T19,7B2,CAC,2C9,DBA,652,801,460,89D,731,42E,BFF,A0F,648,176,99A,131,07E,F49,ABD,7E7,34F,D78,2B1,5.0
Trojan.Gen.2-4bbfc4628b57402cf52419f03b3ea78339d586e454a4f7e06872cc01dfe5fbcf,T1C,C44,818,3CA,6C6,617,88B,430,EB8,876,83B,5EF,AAD,D04,3A1,48D,235,0F4,94D,56E,75F,9D3,0BC,ADD,5.0
