,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Trojan.Gen.2-071cc18781b6a6cf89b7939b706c0a2348663d0a7c0e9c16347711f7a29afc93,T1,0F,B4,BD,82,CF,78,7D,52,C6,64,20,FB,98,32,82,F5,E6,B4,EE,04,25,15,8D,13,A4,B8,54,DD,7A,6A,F6,C3,1E,CF,E4,5.0
Trojan.Gen.2-09d78f968a3e4138479ef7b70c16108b451d504dcaecfc0a4e04a424f43d0e7d,T1,ED,13,16,CB,C2,39,12,D2,84,E5,32,CA,68,79,97,E2,43,98,2E,48,26,3D,4D,47,19,FD,4C,D8,5E,6D,FB,C3,4A,C6,F2,5.0
Trojan.Gen.2-0ab487d0636b4414596f86d8d15d791c6cc633ed14c899d8c315351a4c4fc4e1,T1,ED,D2,CA,01,D5,25,07,62,0A,A2,19,B8,93,73,BD,CB,BB,23,03,3F,1E,AC,57,33,D5,57,FC,88,68,95,5A,F9,23,72,9E,5.0
Trojan.Gen.2-0b24e68c2ebe2f72959b87d2aa46f2180e7b119d3a3ec6c44b4f02c01e5a6e5e,T1,92,34,B0,47,C1,6C,16,62,05,A1,3A,DF,CA,71,C3,A7,A7,76,6A,08,2D,B8,BC,17,14,7A,81,C4,5E,2D,FE,D3,33,D2,7A,5.0
Trojan.Gen.2-0b2867da47570a26e606daff52ab61e1bcaf7acce6989897c35a12f0f860c8b1,T1,5F,34,61,F6,EF,3C,B1,42,CC,50,31,6A,CD,68,83,92,4F,66,A9,44,B9,74,DA,13,30,ED,E0,DA,49,65,E7,C2,16,CB,6F,5.0
Trojan.Gen.2-0b9c48c4dc73423846ebb186ed70a0a0d8a77507cc548a113b493a45dbb23e71,T1,F9,04,5F,C3,C5,CD,56,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,2A,15,8E,23,20,B8,D4,D9,AE,38,F9,D7,5B,86,A8,5.0
Trojan.Gen.2-0c514c7c6a403b1f7fe95df24b1388878017b1f7dfb996eeec244c01c356f696,T1,80,44,C6,C1,CE,2C,77,96,0C,5A,32,8E,94,70,46,93,5F,B8,94,EC,1A,6B,A4,72,34,AD,C1,D4,CE,FA,D7,C1,5E,83,DA,5.0
Trojan.Gen.2-0c6284714d624fc47a76265ff0635f4c8df6ab0c2f3417224731acc229a33023,T1,C6,14,93,43,C6,5C,16,17,40,B1,31,DF,C5,72,C3,B2,A7,BA,AD,45,3E,68,9D,27,10,FA,81,D4,8E,69,FE,D3,2B,C2,A9,5.0
Trojan.Gen.2-0c82be42ff9d387ec855526ed04f0673da2aa61e6debdfa6fec9eec4ef46758e,T1,01,A2,45,C3,C6,28,26,43,44,E8,31,8F,54,B6,87,E3,87,A4,BD,8C,27,6D,4D,23,21,BD,54,E4,6F,9A,EB,C3,59,D3,E9,5.0
Trojan.Gen.2-0d5acf1d6dbf7a131cca05faf94195a8bea0b4901f0b502ffc212ce0a5ed589e,T1,19,C3,FA,4E,C5,3C,BB,54,0A,46,6A,5F,86,40,C6,87,93,66,31,CE,5E,FD,B8,13,40,6F,81,24,8A,BF,7B,C1,A7,D2,B7,5.0
Trojan.Gen.2-0dcfa800a25871dafaaf1c0a4b6f64480151198e815f49c2484c199ae4d8c525,T1,A6,B4,28,82,8F,BC,7D,12,C7,64,20,FB,99,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,B4,94,CD,7A,67,F9,83,5E,8F,D8,5.0
Trojan.Gen.2-0f504fc52a0a9af69013abaa52ea699e47091f2fbed5682b033f643a38fc0d16,T1,08,F3,38,41,C5,28,17,A2,4B,82,19,FA,82,32,FD,D3,F3,33,53,5E,28,7A,16,23,A4,57,E4,88,68,15,DF,D7,2B,67,FE,5.0
Trojan.Gen.2-0fd07e155133e1ada0ae95366ce397c49a9bcdbc1b4f03577acf5670510f2ad6,T1,E7,84,23,4D,C5,3C,5A,81,04,8D,2A,CE,FB,51,CA,53,4B,E5,70,68,1A,7B,5C,32,20,7B,C9,C6,EF,69,AF,89,17,82,F7,5.0
Trojan.Gen.2-0fe6e63a11f2d7628b3c0380f34d7f65728208b4e1c38c2abbf0ea70fd7bd2e0,T1,00,63,3B,C2,FA,35,D1,12,C8,72,11,CD,78,77,B2,DA,8D,60,6C,94,82,57,DA,87,11,FC,40,B1,EE,FA,9F,66,21,A7,F8,5.0
Trojan.Gen.2-11bc4f84a24575af67030788087d155ab6348031c6043987d37c3ae898974b9e,T1,21,83,7A,D3,CA,2C,E7,56,88,55,31,9E,98,A1,C2,93,C7,74,B5,88,15,79,E8,03,10,FE,40,65,8E,BB,BB,C3,6B,C7,F6,5.0
Trojan.Gen.2-12aa8a2cd2cb86a7764a0e68e2c8a86f5d96188b3053dc5b5ea7fcd4b4b77982,T1,51,92,3C,99,CE,3C,B7,D5,4C,4E,20,4E,85,90,49,83,4B,BC,70,DD,96,BF,A0,62,21,DF,81,64,CE,FB,97,80,9D,A7,E6,5.0
Trojan.Gen.2-12e64d0ccd3f1ccfd1463cf23b0a563b3e0d6e02bb6910b6e23c44376b67683d,T1,32,A2,35,C3,C6,28,26,43,44,E8,31,8F,54,B6,87,E3,87,A4,BD,8C,27,6D,4D,23,21,BD,54,E4,6F,9A,E7,C3,59,D3,E9,5.0
Trojan.Gen.2-13a053518d11a232e76d099668eeb0b9c729e222bd0244b246474d6dd8f457cf,T1,66,34,B2,47,C1,6C,1A,62,05,A1,3A,DF,C6,71,C3,A7,A7,76,6A,08,2D,B8,BC,17,14,7A,81,C4,5E,2D,FE,D3,33,D2,7A,5.0
Trojan.Gen.2-13dd746fffb6cc54a7758d5a54873cff2a148f3d302542978c450049c6677bb7,T1,8F,D3,4C,F3,AE,1C,D3,39,CC,97,10,F9,CD,B2,B4,81,1A,3E,8A,54,64,29,E3,1D,84,E9,40,64,97,77,2F,D9,A3,39,AD,5.0
Trojan.Gen.2-14fcca3094cef0d5bff90a09eca427ff3975ed15265d46207c2e8b124619df62,T1,10,C3,47,45,C5,38,17,E3,0A,92,29,CA,D1,B0,EA,93,D3,77,27,4C,19,79,58,03,B8,6B,C1,D0,6D,69,6F,CA,37,B3,EB,5.0
Trojan.Gen.2-15b62f831f869a05bdeada726007fbd08e0456e5cdce55a6684a413b69c44eef,T1,68,F3,CB,96,C6,2C,A3,D6,4D,46,31,8E,C5,A0,D6,93,47,B9,76,C8,1A,7D,94,13,10,DF,C0,90,CE,BB,AB,C1,67,A3,FB,5.0
Trojan.Gen.2-16bb0d5fe08a1bdfbd47e98942ded11e1e138b1c2013cf7c2a6cf7776bd5975d,T1,8A,D1,33,99,C6,3C,F3,D5,18,4A,25,5F,D6,80,8A,83,47,68,30,C9,5E,BE,D8,13,01,DF,80,25,8A,FF,37,C1,DA,A7,BA,5.0
Trojan.Gen.2-19f3c5f2041189c5ad90252fcdf711b38e65b97bfecf158bebdccf3cd32357b6,T1,DB,94,16,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,5.0
Trojan.Gen.2-1a6f9219ba127725f5b2757bdb5af633562773af3f0841ed42724e00abbc9c2f,T1,8A,14,F7,89,C5,7C,6E,41,44,9C,2A,CD,FA,20,C9,97,9B,E0,35,A8,04,7B,9C,32,30,7B,C8,D7,EE,69,5F,4A,57,82,F7,5.0
Trojan.Gen.2-1a84a6ec7c7829ba0855b120b55ea43f232025a421aa10389e2429f25b7a3e25,T1,F6,44,B3,4B,C1,7C,1A,62,06,A1,7A,DF,C6,61,C3,AB,A7,76,66,09,2D,B8,BC,17,14,7B,81,C4,49,2D,FE,D3,33,C1,7A,5.0
Trojan.Gen.2-1ae54df65980ccdb08509e745f3c9b6dc3b6e0594076e126054b20bf59159cf5,T1,10,24,AE,82,8F,7D,79,62,CA,61,30,FB,89,32,83,B2,DB,79,D9,04,26,15,4D,17,90,B4,A4,CD,3A,76,F9,C2,4F,8F,D9,5.0
Trojan.Gen.2-1af18791d5427c67977830f43602684eab0e5f5a40cca3a066b480b86ee5f2b5,T1,DA,64,BE,82,CF,B9,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9D,13,D4,78,94,CE,39,7B,F5,83,5E,8F,E4,5.0
Trojan.Gen.2-1b9444001a2917c6e1e6e3e5478613fd1ee3e33ebd6902f01e93f878deb7243e,T1,96,C4,E3,42,8F,7D,7D,12,C7,64,21,FB,89,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,67,E9,D2,4F,8F,D9,5.0
Trojan.Gen.2-1cf3081810062cb5ff61f1e04304ce54b6cf5297841579b627872769d5d7307b,T1,2F,E3,98,E3,DB,1C,D2,76,CC,A3,20,DE,CC,A6,A3,91,0A,7C,9C,44,69,25,E6,19,14,F4,80,F0,9B,F6,AF,D5,53,9E,78,5.0
Trojan.Gen.2-1d361ee15d9353338e60e21162dd96cf22a2fc6b04cee0f7e22d33a797be05f4,T1,6D,23,B2,85,C5,1C,21,D9,C0,25,23,69,A3,20,8D,B6,B3,A2,AD,AC,84,7F,59,33,96,EE,E3,B5,6D,6D,77,03,3F,42,F1,5.0
Trojan.Gen.2-1d784059ea56aaf798c600822c58e565694cda3ed77698a231c9514334ee3481,T1,EB,72,33,8E,C3,3C,B7,81,49,56,65,4E,C5,90,89,93,47,B9,30,CC,5B,FE,D8,13,10,DF,C2,64,8A,BF,67,85,AA,E3,B6,5.0
Trojan.Gen.2-1d87c7c8e8499cb859ff19f4bbd10d89323b5ede89ccdaa994ee29d734e9a610,T1,10,F2,59,84,C1,2C,22,C9,C4,55,23,6A,93,50,8D,72,73,A7,EC,AC,D5,7F,54,33,92,DA,E2,B0,6E,6E,77,81,3F,92,F6,5.0
Trojan.Gen.2-1dd6c13a97b85e8867cca9a800c4b8327f5ac8de368dd81fc76e8143638dee95,T1,FE,34,D4,47,C1,6C,56,63,05,A1,35,CF,C5,72,C3,A7,A7,BA,6A,08,2D,78,AC,13,14,BA,C0,C4,9E,79,FF,D3,27,D2,6A,5.0
Trojan.Gen.2-1e14333e83752d1d004815c96086391e2402e3e0ca6a8c7aecf0b0fbb7972214,T1,29,D3,58,87,CA,2C,A5,21,84,61,75,9F,9A,62,C2,A7,E3,75,39,49,6D,7D,BD,13,00,BF,81,58,8E,7E,BF,C3,23,C2,71,5.0
Trojan.Gen.2-1e20add01d03fc48b821e47b322ce38390e82089fe5d1d82255e171e0a5d8114,T1,AC,04,86,E7,0F,04,B5,FF,4D,77,23,88,F5,B0,A4,52,E6,61,53,5A,08,16,0A,5F,AD,6C,C6,DE,0C,1D,AA,82,7E,4E,CB,5.0
Trojan.Gen.2-1e8dab809ffff9ec443ae6c2526ceccb06a27ac2ea55d0c8a620ad12a7776850,T1,BA,25,7C,89,D5,7C,5E,51,40,9D,1A,CD,FA,21,CA,AB,9F,D5,71,29,18,B7,5E,32,20,36,C8,CB,FF,04,5F,8A,63,82,F2,5.0
Trojan.Gen.2-1eb86a544fec8a1d1a2a65e3366405baf66982a7b88c317a205405e7f3b4abf7,T1,F1,94,7A,82,8F,7D,7D,56,CB,65,20,FB,89,32,82,B2,EA,75,D9,04,26,15,4C,17,D0,B4,A0,8D,3A,77,FA,C2,4F,8F,D9,5.0
Trojan.Gen.2-1ec03c1b997b19ecf3852658bddc3a53f1576b93a2f1105d5ae792e8421dfb6d,T1,96,04,5D,47,C5,AC,16,03,41,B0,36,DF,85,77,C3,B6,AB,BA,AD,04,3D,68,AD,27,10,F9,81,D4,9E,29,FE,E3,17,C2,69,5.0
Trojan.Gen.2-1f30122dfb651a292e13077e6414bc12ca3c5dd56006a945fddee980b3e332eb,T1,68,A3,F3,41,C5,14,53,A2,0A,92,18,E5,C2,72,FD,C3,F3,73,13,6E,29,3E,46,23,A8,57,E8,84,6D,65,DF,EB,27,62,FE,5.0
Trojan.Gen.2-1f394ad0f765434fd18b518346dfd8bce93b70bc1c04d41f0a80f587328fcc3b,T1,03,24,F2,47,C1,6C,16,63,05,A1,39,DF,C6,72,C3,A7,A7,76,6A,08,2D,78,AC,17,14,BA,C1,C4,9E,39,FE,D3,33,D2,6A,5.0
Trojan.Gen.2-1f54c6065847c37a6e2a62d63f28f11f9f60da0fb3485ddaa5dc7b9af38ef12f,T1,BB,24,E1,47,C1,6C,16,62,05,A1,39,DF,C6,72,C3,A7,A7,76,6A,08,2D,78,BC,17,14,BA,81,C4,9E,2D,FE,D3,33,D2,7A,5.0
Trojan.Gen.2-20ba570b7dd4017a2d481693c2de8ec743e5c20b0d08913e70db17f9ec1bc2d4,T1,13,94,A3,42,8F,BC,3E,52,C7,61,21,FB,85,32,83,B2,EA,B9,D9,04,29,15,5D,27,D0,B4,90,CC,7A,77,E9,92,5F,8F,D8,5.0
Trojan.Gen.2-21b647e2d49dd68035dd7ebe8a2b4b4f9b675da9b2e2f1e3f26829507164c8b3,T1,47,D4,90,6B,2F,38,CB,C7,C5,C4,3B,65,69,B2,C1,D2,93,31,93,76,5C,30,EA,02,62,D7,4A,4C,EE,67,DA,E2,2B,45,D1,5.0
Trojan.Gen.2-22cfd55810de13e40471c6e199d0dba7967e9c9f83ad78e7389a17f7c8076381,T1,37,F4,D3,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,5.0
Trojan.Gen.2-24d4da77ef685a8dfdcd01e9b299215903b774e0d498a3024b0a7b5877161d08,T1,0C,B4,29,42,8F,7C,3D,2A,C7,6A,22,F7,85,B1,42,B9,D6,74,D4,04,16,A4,4C,13,DA,B8,B0,AE,B5,77,E5,81,CE,8F,DC,5.0
Trojan.Gen.2-24f89692b47d22eb80e494c63be98921c04bcae46d6fa4a5394b9bc71d659f4b,T1,00,C3,FE,C3,CA,98,74,66,C4,76,A1,88,F5,72,92,FD,F2,A1,3A,45,48,49,9F,1F,29,7C,0E,DF,6C,1C,B5,03,6E,86,F2,5.0
Trojan.Gen.2-24fc87e4e042576b1bfb37e968f0c923a5e504fb41cbbc68599c019c017e41e2,T1,F1,04,62,C3,C5,CD,52,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,DA,AE,38,F9,97,5B,C6,A8,5.0
Trojan.Gen.2-26a44b72581ddb2d752050b79a07f1310d9a7794d10e09c293fd8c60d59f85a4,T1,AC,84,AD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,79,3B,F5,83,5E,8F,E4,5.0
Trojan.Gen.2-27ce300a5ffa56d4ce51eddd7743086d96902ab54d6a0220ea81fc3a797fef2f,T1,BC,44,C8,C1,CE,2C,77,96,0C,5A,32,8E,94,71,46,93,5F,B8,94,EC,1A,6B,64,72,34,AD,C1,D8,CE,FA,C7,C1,5E,83,DA,5.0
Trojan.Gen.2-28bd6795572d98c09cc465e65a27cb5f1c506c192c543e49c6b1f4bf4a5d9357,T1,06,54,E7,E3,EE,3E,E9,4A,CC,5C,30,79,8C,6D,43,9D,4F,6F,E9,44,B5,24,CA,12,20,E9,B8,DB,49,54,A2,82,15,CF,5F,5.0
Trojan.Gen.2-28cfc405c7ba7c1eea09492ebc5ff7345f8250626d35ae04659c0fc4df524458,T1,B4,A4,92,46,8F,7C,3D,11,C3,60,6A,FF,56,35,C2,BA,E2,71,E6,05,19,A8,6D,03,D0,7A,45,5C,78,1B,EA,93,2F,8F,E2,5.0
Trojan.Gen.2-29b1b4728b8cfa3fdc71fdb4c645f4bf4353fe0f92121f8608a20f603c42ff6f,T1,32,63,11,82,C6,9C,56,43,80,B0,31,DB,94,77,C3,B1,AB,FA,EE,44,3A,14,8D,22,61,F5,95,D4,9F,69,FE,E3,17,C2,AC,5.0
Trojan.Gen.2-2a6f3405a515a0052ea88b8e16de86c349c148a1656411b4e1aaa66ff5778683,T1,8B,44,07,D3,4B,4C,66,AF,49,73,33,C5,E4,71,D7,62,E6,66,97,19,18,15,0D,1B,A8,BC,C2,CD,0D,29,EA,C3,2F,8A,CE,5.0
Trojan.Gen.2-2aecd87276db381ffd90f910e0a9d39061492c69251b64626b10d11f729a9436,T1,B0,F4,A3,42,8F,BC,3E,52,C7,65,21,F7,85,72,83,B2,EA,B9,D9,04,2A,15,4D,27,D0,B4,90,CC,7A,77,E9,D2,4E,8F,D8,5.0
Trojan.Gen.2-2b952105d2955b68ab06acba2cf402729b9986eeb30563f5e66ac3671075c683,T1,F4,52,80,86,C9,EF,A7,81,48,05,21,4E,C7,70,85,83,7F,64,F1,C9,1B,BD,A4,13,10,9F,F1,18,B9,BA,73,8D,E7,92,B6,5.0
Trojan.Gen.2-2c448df03633ec24420941244be3cf16f0edf9074827157aa111aa47eed5c4e3,T1,2E,33,A5,82,C6,DE,52,03,44,A1,31,8B,D6,72,83,E3,7F,A9,ED,44,2B,18,8D,23,10,B5,F4,D4,BE,79,FA,D7,97,C1,A9,5.0
Trojan.Gen.2-2c984409deacec518bcbcf672a0865403857f178eba19214689c76a94c8a581b,T1,AA,F4,E4,42,8F,7D,7E,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,5.0
Trojan.Gen.2-2cb86492d631922f2019edc899d915cb8f1959314b62802dbcf26cc7895889d1,T1,07,24,D3,47,C1,6C,56,63,05,A1,35,CF,C5,72,C3,A7,A7,BA,6A,08,2D,78,AC,13,14,BA,C0,C4,9E,79,FF,D3,27,D2,6A,5.0
Trojan.Gen.2-2cd0d20bd6d45da26ead74026e3d0d28cd33be44e7d94169dfe149c7b0692364,T1,D4,54,7C,82,CF,B8,7D,22,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5E,8F,E4,5.0
Trojan.Gen.2-2cf67e50a123186b77701b71291604c6c24460749d835a10f98bf4bf2c39d129,T1,66,74,B0,42,8F,7C,7E,06,C7,A1,20,F7,94,72,83,B1,DA,BA,D9,44,29,04,8D,27,D1,F4,45,DC,BE,27,EA,92,1E,8F,D9,5.0
Trojan.Gen.2-2d4beeb8ad39c56702f6c96ac0871ce7d11143015a41df011c27c87736335914,T1,62,72,0C,89,CE,3C,B7,D5,0C,5E,21,4E,81,90,49,83,4B,BC,70,DD,96,BF,A4,62,25,9F,81,64,CE,FB,97,80,9C,A7,E7,5.0
Trojan.Gen.2-2e6f4cd075314435eeb464998d3d5eb348abaa34f3e9e6f95fbe20086278651f,T1,0B,A4,B1,E7,0B,0C,B5,BE,4A,B7,63,84,F0,70,AD,13,E5,71,93,99,04,33,19,6F,A9,6C,C7,ED,0D,1D,A6,86,2E,4E,C6,5.0
Trojan.Gen.2-2ef55efe8df3ed224a015c2088990121640731c46eead51889a316c850040364,T1,5E,92,41,F3,EF,2C,E3,65,CC,96,21,EA,CC,D1,91,81,0B,7C,AC,84,71,69,E6,1A,40,E9,40,70,CB,77,9F,C5,A7,A6,79,5.0
Trojan.Gen.2-2f1a1d057798c30d3302a9be7cdedb37a1d8a848af2bd94c82a20b5346f38cb7,T1,1B,63,6D,C2,CA,6C,BB,42,44,55,31,8E,A4,71,C2,E6,D3,B4,39,CC,15,79,DD,13,20,AE,41,D6,DD,BE,A7,83,AA,C3,F6,5.0
Trojan.Gen.2-2f7c0391ab182960b9a946b63874b5f563767686aa67b3f92f6111b951006e1c,T1,87,04,6F,5B,EE,66,DB,C2,C0,D4,33,68,28,B6,81,D1,43,70,6B,75,29,35,EA,07,36,D7,8B,9C,EE,67,D2,E3,36,81,D0,5.0
Trojan.Gen.2-2f9517ddea99e900a92ebf2236cef6dbd09a6d3c7c0a51e192aecb49df97bd52,T1,BC,83,C4,D7,0B,0C,75,BE,09,B3,23,48,F1,70,99,57,E7,62,53,9A,08,2B,19,6F,9E,7C,C7,DD,0C,2D,A6,82,2E,4A,D7,5.0
Trojan.Gen.2-2fa25e6a02f7a53af14b821721519d754106fe3b64c7e6f344f475d3ac229f67,T1,6D,63,12,82,C6,9C,56,43,80,B0,31,DB,94,77,C3,B1,AB,FA,EE,44,3A,14,8D,22,61,F5,95,D4,9F,69,FE,E3,17,C2,AC,5.0
Trojan.Gen.2-33ca81e1449944fc7110fe95ca1754d4940deb2d95c621215c9582a092314d15,T1,05,E1,3B,C3,CD,2C,59,97,48,64,32,8D,B4,71,92,AB,CB,74,32,98,08,79,A9,23,34,7D,48,9F,9D,AD,B7,83,6E,87,F1,5.0
Trojan.Gen.2-33eddc42c85f21069298aa04769db318eb1e2140b1cb80bdc92e4c6e262f199f,T1,B7,A4,15,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,5.0
Trojan.Gen.2-33f0a23a2c964c6fe5e3ba8813cca5f053ed5e65d9b63b52a6607d51c1bfe7ab,T1,35,84,23,07,FC,39,4B,20,19,29,D5,EF,8D,00,51,16,D6,7F,91,2E,98,BC,F5,F9,CF,29,61,28,83,B6,ED,83,96,DB,22,5.0
Trojan.Gen.2-35d752491f131abdabb5a5eaea22c94c93157ab940abcdbb73f65389e31e61c7,T1,FE,34,B9,D3,CA,4C,E1,27,C4,B6,70,95,EC,73,92,FC,F6,B5,6E,04,24,04,9F,1B,14,F8,09,EA,9D,39,EA,C3,66,86,B5,5.0
Trojan.Gen.2-36bc3e4382cb2f0a006aa3a22350fd05535c0d76d2005872c54f067deaa2ddd1,T1,DE,74,93,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,5.0
Trojan.Gen.2-37fc0590a1950511b7c9d52e4344d541ff71bf0dccbdfaa325f658b525af2b2c,T1,8F,F4,E3,42,8F,7C,7E,12,C7,64,31,FB,85,72,83,B1,EA,BA,D9,04,29,15,8D,23,D0,B4,94,CD,7A,67,E9,D2,0E,8F,D9,5.0
Trojan.Gen.2-39a1b115ea0866c13e7ee917c39857fa58c8434ed826383672a16bdee1612ec3,T1,7A,34,24,C3,BF,78,72,4A,30,E1,2B,4B,F4,51,B2,BB,D7,69,68,4C,25,25,8B,1A,11,9D,70,90,4F,F7,A6,B2,4E,C2,DD,5.0
Trojan.Gen.2-39f244f7bf933c9e1d2387ec50c8cb7702630704c3d0aa65500cbf23e402e27c,T1,20,64,D7,82,6C,BF,80,23,88,6A,A0,EE,D1,DB,71,D3,25,5E,D4,A0,99,66,F4,0D,AA,64,D0,F4,1F,FF,F9,65,41,4E,3C,5.0
Trojan.Gen.2-3a0e0c0cf1696f5a379bf2a6a9978e656fe96aeee97c7a90aee403137b6d5de9,T1,58,23,E6,4B,81,3C,19,15,12,A4,7E,AF,4B,55,C3,AB,E3,66,6A,49,2E,BC,3C,17,10,7E,82,98,19,4E,FF,D3,37,C2,76,5.0
Trojan.Gen.2-3a5bd174a445e86b4de3ce6bb686e06b2662c2bdfd2e59ecf5caf4425cc45b9f,T1,BB,54,E3,47,C1,2C,56,62,05,A1,3A,DF,CA,71,C3,A7,A7,76,6A,08,2D,78,BC,13,14,BA,81,C4,5E,2D,FE,D3,37,D2,7A,5.0
Trojan.Gen.2-3a6cbbfa6c0d5991d722fd57483bf15efbe5c9abc58f6b6b1a6b2242989fa969,T1,54,53,3D,D7,CA,2C,E3,96,8C,46,21,9E,C9,A0,D6,93,57,78,75,C8,15,7D,D4,03,10,EE,80,94,CE,BB,7B,C2,6B,93,FA,5.0
Trojan.Gen.2-3add771daa6a87cd9f5e496f488e499b5323ecc1559b6120312a0bf1ccd46dbc,T1,0E,D4,79,82,8F,7D,7D,56,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,5.0
Trojan.Gen.2-3aff13906274c656eef4b20efcbdb978ef8489b71cb669e3e38736108f99aa02,T1,F0,E3,9F,49,CA,6C,7D,81,85,89,1E,CD,FB,70,CA,57,5B,A1,31,64,14,3B,5E,33,20,BB,C8,CA,AE,29,5F,C9,17,81,FB,5.0
Trojan.Gen.2-3b6406cd33b62f370380d72b1a708bcc9ca624688427b301974fa58e0be7ee70,T1,7A,63,03,86,C6,9C,56,43,40,B0,32,CB,94,77,C3,B1,AB,FA,EE,44,3A,15,8D,22,61,F5,95,D4,9F,69,FE,E3,07,C2,AC,5.0
Trojan.Gen.2-3c3a691bd4c70a9f14e42ec3a46b852110fefed9ac8a9cca17961f50046dfcb5,T1,94,43,B5,83,C6,9C,52,53,48,A1,30,87,D5,72,83,E3,6B,A9,EE,44,2B,19,4D,33,20,B9,E4,D8,6E,78,FA,D3,5F,C6,DD,5.0
Trojan.Gen.2-3c79b9085cb48965a215b5938cf501a75c9902806b6530393be270029b14f6be,T1,72,74,5C,D2,C6,1C,83,36,88,A5,71,96,88,72,9B,52,5F,B9,DD,84,39,77,E8,31,01,FD,C1,F0,8F,3A,EF,C6,2B,A5,58,5.0
Trojan.Gen.2-3ca094a6f0b1e20ff5f92141a8c4b3e19c78a4ee373eacf7d4a911f612009ced,T1,4E,D3,B6,C6,D9,EC,6A,A2,80,25,21,C6,D4,32,C3,FE,EB,E6,65,4D,38,E5,CF,13,10,79,40,CF,AD,59,66,83,A7,C7,B1,5.0
Trojan.Gen.2-3ca924a2264dd6f0d4b340196348fccf307d41015b61a0f7764234b5c10572f3,T1,1C,35,48,E3,EE,7E,ED,1A,CC,28,30,75,9C,2E,43,AD,6F,5F,D5,04,B5,25,CA,12,20,E8,B8,DB,59,14,96,82,12,CF,5F,5.0
Trojan.Gen.2-3d07426641fc4fd0d866a22e2f9f8d02a70f69c25e90c39e18c9e57c4cc9014a,T1,5A,D4,16,92,8F,7C,BE,16,CB,A2,21,F7,98,72,92,71,DA,79,D9,00,28,00,8E,17,D4,F4,44,DD,7E,27,DA,D2,1E,8F,D9,5.0
Trojan.Gen.2-3d4e020771f71db678d95e5ba030f376fd6b8db59167aa29c41d1ab18d0aefb7,T1,44,83,2A,82,CA,6C,B7,82,48,55,31,8E,A4,71,82,D7,D7,B4,39,CC,19,79,DC,13,20,AE,81,D5,DD,BA,E7,C3,6A,C3,F6,5.0
Trojan.Gen.2-3ea6f8f2fbf2eb8935bbc0e34aefadc015b5b6e39947e9d86e7ac54f1a332230,T1,EC,92,4A,99,CE,3C,B7,95,4C,4E,20,4E,85,90,49,83,4B,BC,70,DD,96,BF,A0,62,21,DF,81,64,CE,FB,97,80,9D,A7,E7,5.0
Trojan.Gen.2-3eaf7501156e46093b38bf7520ef00eb04eaabe210d9942bc391ba30f0bf1389,T1,DA,A4,9B,8E,80,3C,16,98,01,D8,5F,9E,E6,15,C3,57,5B,E1,61,2D,9D,7F,3C,A2,20,6E,E2,06,EE,4D,7F,D2,23,92,B7,5.0
Trojan.Gen.2-3ec2966aa78c7466cd7c08b2b38123e2ce5ce9885b49828d7c8e9d3f6ae46f9b,T1,23,44,DA,87,C6,5D,15,93,44,F1,31,CA,99,76,83,F2,A7,A4,EE,08,3B,25,CD,23,34,B9,94,E4,6F,78,FA,C3,57,C2,A8,5.0
Trojan.Gen.2-3ee714478e6408d67896f0e4622dbd00025d72fc440f19a8431d3b8078271d63,T1,AC,23,61,83,C6,9D,56,03,44,A5,30,8B,C6,76,83,E3,6B,E9,ED,44,3B,28,8D,23,10,B9,E4,D4,AE,79,FE,D7,47,C2,6D,5.0
