,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Ransom.Cerber-70e9fba04a045fcdc8a022ba0f441f1a55f6c01930a21e9b1279930c1f170e5f,T1,9D,24,96,C3,C6,9C,52,63,84,74,71,CA,D5,33,83,F9,FB,A5,EE,04,29,15,9E,23,24,B8,D4,C9,AE,38,F9,D3,5B,C5,A8,3.0
Ransom.Cerber-7133f6afb9b09117c80d230f5933a4d7bbffea7b8c76430ef73ddca5c1ec79a5,T1,74,74,03,82,8F,BC,7D,12,C6,60,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,9D,23,D0,78,94,CD,79,2B,F9,83,5F,8F,E8,3.0
Ransom.Cerber-72eb356cb01991cdcb523443e975a9ea6ba1225454e6592cae380b8f1e9f0e3b,T1,70,E4,47,82,8F,79,7D,16,CB,A4,20,FB,89,36,42,B6,DA,79,D9,04,26,14,8D,13,D0,B4,A4,CD,39,77,F9,C2,4E,CF,DA,3.0
Ransom.Cerber-7491ae62963166ce73a69f46d75eac0217c10ca4d7466f511266e7cb40362ad6,T1,6F,C4,38,82,8F,BC,7D,12,C7,64,20,FB,99,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,67,F9,83,5E,8F,E8,3.0
Ransom.Cerber-74b82f686bc4b738adcae98a49a358e7c6109025cd14c9ef8eca346407c909c8,T1,75,94,AE,83,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-7693e5dc03795ce68aae527c0d66b2dfb36cab6a95c9293542b9a1ab1f5fadd0,T1,2E,15,8F,82,8F,B8,7D,22,C7,25,60,FB,D9,32,42,BA,EA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5F,8F,E4,3.0
Ransom.Cerber-7743b6beefd95c5193ed3b7f5d2e238952b5356c3d5411a3a327d3203fe9813e,T1,6B,F4,BC,83,CF,78,BD,22,CB,24,60,FB,99,32,42,BA,EA,70,E5,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-78a6544f7465ecbef7efe6cf1e1ceaa6ed425ab95643c046a4ec8f5309f36125,T1,C1,34,A4,C3,C6,9C,65,63,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,29,15,9E,23,24,78,D4,C9,AE,78,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-78f0b574e85090c58688294539eb42be859211e6ad21c0b7118c05681aeb927d,T1,70,E4,05,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,15,15,8D,23,D0,78,94,CD,7A,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-791a7c24e636235ec613762e87033bbdc62339e3d4b308f9768ce4a5a13a9a6f,T1,29,A4,D3,42,8F,BD,7D,52,C7,61,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-79c6a4a72bc862109df95d17841edd8b7a9c5cfdb2628792041a8a3ceef41399,T1,8C,14,08,C3,CB,98,A5,63,C4,35,60,CE,D9,32,92,FA,FB,A0,EA,04,05,16,9E,17,64,3C,94,CA,7D,7D,B5,83,5F,8A,E4,3.0
Ransom.Cerber-7ae459dffa33888f2cab744ff9cd95fcb041dbcb5b73a25026e5ddd5222eafbd,T1,DF,B4,02,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,9D,23,D0,78,84,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-7aea3fe1b94ae00cb1bdf5f9bf50ab893ee72d69ac5177f30979e7b175329c6d,T1,CA,64,6C,82,8F,B9,7D,62,CB,61,21,FB,89,72,82,B2,EB,75,D9,04,16,15,4D,17,D0,B4,A0,8C,3A,77,F9,C6,4F,8F,D8,3.0
Ransom.Cerber-7b1d8ffa135e5dd3ead07db522a79d02ba7ae726a676df79421f6d0e7f5eb523,T1,F2,E4,6D,42,8F,B9,7D,62,CB,61,21,FB,89,72,82,B2,EB,75,E9,04,16,14,4D,17,D0,74,A0,8C,3A,77,FA,C6,5F,8F,D8,3.0
Ransom.Cerber-7b3accab3d6146cc273354e1457775537df4131f9c58be4459439de29faa32d0,T1,35,84,7A,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-7bad201c0c201f5353e13f95d247acdf2a173158d74a2f6a39424850b4fa3137,T1,23,B4,15,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,8D,23,D0,78,94,CD,7A,2B,F9,82,5F,8F,D8,3.0
Ransom.Cerber-7cafe490d8c6f98fc516278c0b8c38e817a2be5dd5f3184ac34d68a81748af9c,T1,5F,C4,26,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-7e27fc984e9574d77686ac617b1027d6aa1d9388e3e4815f771c8865a69dd023,T1,EB,94,8A,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-7e310c2bb86a927ae9643b978e6d0d0a0944c245133ad5d8a7b0f36620496a11,T1,AD,24,80,82,C6,9D,56,53,44,B1,31,CB,C9,73,83,B2,AF,AA,DD,04,2A,15,8D,27,60,B4,E4,C8,AF,75,FD,D3,4B,CA,9C,3.0
Ransom.Cerber-7f9b35378fc312853dda1fbf5ccbffbbe8b691d41525a11fb5d7e8cca425b0e5,T1,CB,14,72,C3,C6,9D,52,13,84,74,70,C6,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,D7,5B,C6,A8,3.0
Ransom.Cerber-7fc8a9cf320f66cd5fec49b0afaee4ba4d482fd2aeba1d4d4269726a4eecbf4c,T1,61,A4,9D,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,70,E9,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-805b965be48ac207823f804f3ca70b0cfa49817a75e4bfbd6c6f60794748587b,T1,A6,34,4A,82,8F,B9,7D,62,CB,61,20,FB,89,32,82,B2,EA,75,D9,04,16,15,4D,27,D4,74,A4,CC,3A,77,F9,C6,4F,8F,D8,3.0
Ransom.Cerber-80d402f38ff9849ea5e9f8a126e00f423ca1b4f1121c8059aebed8336bfc6f30,T1,BA,04,3F,42,8B,6D,6F,0A,CA,A8,32,E7,40,72,C3,73,D6,A5,F9,89,24,64,4C,57,50,F8,80,CD,7A,A7,FB,D6,4E,C7,C5,3.0
Ransom.Cerber-80f222c6e5af2d70b9296c8eb57f4afcf241757dd82820b7ffdf1bc93bd21077,T1,D3,04,28,82,C6,9D,52,53,44,B1,31,CB,DA,73,C3,A2,7F,AA,ED,04,2A,15,8D,32,20,B4,E4,D4,AE,78,FD,E7,5B,C5,9C,3.0
Ransom.Cerber-81f3348b606b91e53de4108cd7441b15afb7769d9ba0f242a08a84244ac61838,T1,A3,24,81,82,C6,AC,56,53,44,B1,31,DB,C9,73,83,B2,AB,AA,DD,04,2A,15,8D,27,50,B4,E4,C8,AE,75,FD,D3,4F,CA,DC,3.0
Ransom.Cerber-827b9b770d3f7aff8d6c2ac44f7acd290ddcb0251d6697eb4bf8109979ac53cc,T1,CB,E4,D3,42,8F,BD,7E,12,C7,64,21,F7,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,77,E9,92,4F,8F,D9,3.0
Ransom.Cerber-833c9c8cdeab2d7f8b0015c76afdc6f2460dcf4bda001f180b99dd7af1bf4da5,T1,37,04,31,C3,C5,CD,52,13,84,74,71,C6,D5,33,93,FA,FB,A5,EE,04,29,05,8E,23,24,B8,D4,DA,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-837c20e4dd7e2f589dd5d2f830ffbbd575c720323d75dc70cb8a9fc6fe748bba,T1,56,94,78,82,8F,7D,7D,16,CB,65,20,FB,89,32,82,B6,DA,79,D9,04,26,14,8C,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610,T1,AF,15,7A,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-86f9a1dadbb0bd14a2f9a5d839539d24e1f8c8a14a0dc4c5acfb577215d98e15,T1,E5,A4,A3,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,14,4D,27,D0,B4,90,CC,7A,67,E9,D2,5F,8F,D8,3.0
Ransom.Cerber-8abe8e8c91008f673f231535440189064d6172cf4e87921c64ae109846665fe7,T1,D8,94,A2,42,8F,BC,3E,52,C7,61,21,FB,85,32,83,B2,EA,B9,D9,04,29,15,5D,27,D0,B4,90,CC,7A,77,E9,92,5F,8F,D8,3.0
Ransom.Cerber-8ad9c2fe208593407dec4a5d27ae994e5e37d4264578d26c24e3bc85466f27a2,T1,4E,44,C8,C3,CA,9C,55,23,84,74,70,DA,D9,32,83,F9,FF,A5,ED,04,29,15,9D,23,14,B8,D4,CA,AE,78,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-8c4b58be5757950dab3017144a226a949adf5eb9b8d4cba8221ab11b59d051f2,T1,22,34,7A,82,8F,79,7D,62,CB,61,20,FB,89,32,82,B2,DB,79,D9,04,26,15,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-8c6525ceb361c621f357794e80e31c585e919711cecb27c3b92a7d6db7f18af0,T1,DB,C4,D3,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,3.0
Ransom.Cerber-8c6cba911485aa566a35325a5809a1e6fead1394d5750d19ae2dc794f96f5fc1,T1,6B,F3,F7,83,C7,AD,65,63,48,A1,30,DB,CA,72,83,A2,EB,69,DD,04,26,15,4D,17,54,B4,E0,C8,7E,79,FE,C7,8F,8A,DC,3.0
Ransom.Cerber-8e3d426e8980df72910e0c3c061c1e611a40ead0933d912a71fff2a959668dc0,T1,3C,C4,9B,82,8F,7D,7D,52,CB,A5,21,FB,89,32,82,B2,DA,75,D9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-8e8eb5c5f04713221f48f5376c15a82f2846dfbde678912c58453b25053a0dab,T1,37,A4,C2,42,8F,7C,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,14,9D,27,D0,B4,90,CC,7A,67,E9,D2,4F,8F,D8,3.0
Ransom.Cerber-8f5611e055547ebd17d6f0966f189571dc267e2c4c381e0f3c8241e086b8256d,T1,FB,D4,BD,83,CF,79,BC,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9D,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-8f7af103b294d1c9684fe12b7a04e63202bed1b1a5b0589635b116c200caa4e9,T1,9C,B4,6A,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-90e68a5ff248f08569719aafde98dae99cd71a0245c70264750d01a30717f4d3,T1,A1,24,A4,C3,C6,9C,65,63,84,74,70,CA,D9,33,83,F5,FB,A5,EE,04,29,15,9E,27,14,78,D4,C9,AE,38,F9,C3,5B,8A,E8,3.0
Ransom.Cerber-914a64a7101e9881226a5c6aae9f3a74ee088823beae25a4ae2ab16079874e1f,T1,E3,34,B6,C3,C6,9C,66,23,84,74,71,CA,D9,33,83,F5,FB,A5,EE,04,19,15,9E,27,24,78,D4,C9,AE,38,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-9347a68a4a283f7a323d1dad02d8e9d4bd2639225405f9b167a5787b2dc06774,T1,33,62,77,8A,C7,2D,77,C2,44,95,31,4E,C0,61,47,D2,47,B9,39,C8,62,BE,C8,23,21,DF,C6,A0,8E,FF,A7,D5,55,A3,B9,3.0
Ransom.Cerber-958eaac9cb5c63330bf7ea577e03c1f54d717e7e1c892a9e8736b0b9e9fe2e30,T1,A3,A4,BC,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-95ca60c7e19ae22a1074bc1dfc10437d65a173db4fe25c190de344f034ac1b66,T1,10,14,82,C3,C6,8D,52,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,D7,5B,C6,A8,3.0
Ransom.Cerber-95fb4e349d16c0becac7f1004163428b6169ba7994294ba7b12170079a881a6d,T1,25,94,15,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,7A,2B,F9,83,5E,8F,D8,3.0
Ransom.Cerber-96f8cbae3db9b829fcd902cdca63311d07165d84a2d2c5493dd7fe4fe318b2ea,T1,56,B4,F4,42,8F,7D,7D,12,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,2A,14,8D,23,D0,B4,94,CD,7A,67,E9,D2,4F,8F,D9,3.0
Ransom.Cerber-97cec09fda988cffcb5aaf7ca5fd0b6a7a0989f26a478689b1d1703d7bee8d9a,T1,2B,44,83,82,CB,AC,6A,53,85,75,31,EB,88,72,83,B1,EB,BA,DD,04,29,14,8D,23,50,B4,94,D8,6E,75,F9,D3,0F,CB,DD,3.0
Ransom.Cerber-97d3eb7f726054fecdbe582900c81f099d838e760178e71bbce4817389c9ebb1,T1,98,94,8B,82,8F,79,7D,56,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,14,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-9829dd093616e5c8eb15db140656e121c668c11db4946b15abeea163447a9d82,T1,B9,64,C2,C3,C6,9D,16,53,80,B4,71,CA,D9,72,83,F5,FB,A5,EE,04,3A,15,CE,23,24,B8,94,D5,AE,38,F9,D3,57,C2,A8,3.0
Ransom.Cerber-9859a8ae760763a8b8ec00af5646360356877e2182e3c10ce7f62817852b4a94,T1,F2,84,7F,83,8F,B8,7D,22,C7,25,60,FB,99,32,82,BA,EA,70,E6,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5F,8F,E4,3.0
Ransom.Cerber-99bf81eb82779f5820a48cf8525f67d8ca62e16eb2d34acda48ecbc3ea3fef08,T1,E0,A4,04,82,8F,BC,7D,12,C7,64,60,FB,99,32,83,B5,EA,B5,E9,04,19,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,D8,3.0
Ransom.Cerber-9c4df05367d12778f72f2756e5f16d8025cdd43d5f220650afd5928a58cf707b,T1,22,B4,7A,82,8F,79,7D,56,CB,65,30,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-9c535ca860f558cf4868da84d84a0c054b70c0e8da2dea41597c01430bccb7ec,T1,5E,A4,8B,82,8F,7D,7D,16,CB,65,20,FB,89,32,82,B6,DA,79,D9,04,26,14,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-9caf6e8c285e31895a36648d4ddb52fbe79f8288fc1b87e0beecf10d532ea3ca,T1,FC,14,91,82,C6,9D,56,53,44,B1,31,CB,C9,33,83,B2,AF,AA,DD,04,2A,15,8D,27,64,B4,E4,C8,AF,75,FD,D3,4B,CA,9C,3.0
Ransom.Cerber-9ce37d50ce79bd0ab13169bed66c66c3d0151ed15aa613443631c5b9280fd60d,T1,8C,64,79,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-9d310965f76ec689f843b1cc13ab8fd0aa431da3f77fa8dbf9b104675a2e5f9f,T1,03,94,7D,42,8F,B9,7D,62,CB,65,21,FB,89,32,82,B2,EB,75,E9,04,16,15,4D,17,D0,74,A0,8C,3A,77,FA,C6,4F,8F,D8,3.0
Ransom.Cerber-9dc3687851ebfb5ea9cf7c06bb1d9aa8f5d9df20d92e66328cbce2ab77e0a0ce,T1,E4,24,A4,C3,C6,9C,66,63,84,74,70,CA,D5,33,83,F5,FB,A5,EE,04,29,15,9E,23,24,78,D4,C9,AE,38,F9,D3,5B,86,E8,3.0
Ransom.Cerber-9dea082655849d9f3f7ed60da66e302284e2eacd04e8d6b9e7e147aeb24ae7e9,T1,EC,C4,6B,82,8F,79,7D,56,CB,65,20,FB,89,32,82,B2,DB,79,E9,04,16,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-9ee0dead6f8b8ea4f76a9564ab9fab83ba407d6b6b476d08ff68d317e02edbb2,T1,5D,83,78,42,C5,AC,17,43,40,B0,31,CB,94,77,C3,B2,AB,BA,AE,44,3E,18,9D,22,64,F5,90,D4,9F,69,FE,E3,17,D2,AD,3.0
report1006.txt,T1,AA,62,A4,83,85,EC,21,27,04,F6,70,DE,C7,61,52,F3,B3,A2,19,06,0F,9A,98,0B,33,7E,5B,90,8F,ED,A6,46,97,D7,D2,0.0
report1013.txt,T1,B5,82,4C,93,46,AC,72,76,88,F6,B0,DF,CE,40,54,E3,91,BE,98,06,11,BB,E0,06,66,DD,41,40,CB,F6,7F,C1,E7,A6,B6,0.0
report1016.txt,T1,BC,92,DF,D2,4D,EC,F1,22,04,A5,B8,9B,C7,7A,04,A2,99,7D,04,87,CE,BE,44,02,71,5F,47,0C,AE,BF,76,E2,93,B5,E5,0.0
report1018.txt,T1,8D,82,54,B3,76,FF,10,2E,04,B7,69,9A,AF,33,53,BE,91,A7,08,05,01,C6,70,01,F3,79,41,C0,EE,A5,5E,A9,BE,56,ED,0.0
report1020.txt,T1,AE,A2,68,73,75,FF,61,2E,04,B7,A8,9A,AF,33,17,BA,91,67,04,05,01,D6,70,02,F3,79,40,C0,EE,A5,5E,AD,BE,91,ED,0.0
report1027.txt,T1,A5,91,55,A1,D7,AC,73,D2,88,A9,E0,4D,C4,40,58,D3,C2,6D,81,4E,01,7F,E2,76,9B,CD,41,A0,CB,B7,5B,45,D4,B7,BB,0.0
report1031.txt,T1,CF,22,57,D3,49,AE,20,33,04,F6,F0,EF,CE,12,B1,B7,F0,65,68,16,06,9B,A4,09,66,7C,46,10,8F,F5,BE,C3,66,5B,67,0.0
report107.txt,T1,8D,82,6E,93,4B,BC,62,76,84,F6,B0,DF,CE,40,55,E3,91,BE,98,0A,05,BB,E4,06,65,ED,41,00,8B,F6,7F,C1,E3,A5,B6,0.0
report1074.txt,T1,A9,D2,41,E3,6F,BC,92,BA,C8,F5,60,EA,8D,90,90,91,49,FF,EC,09,61,69,D2,09,6D,D5,01,00,CB,B7,6F,C1,E7,75,B2,0.0
report1076.txt,T1,35,02,C0,92,8A,AD,61,73,04,F6,F0,EE,C9,11,F5,F7,F2,64,55,0A,02,AB,94,26,73,6C,01,60,CF,F5,AB,87,C7,93,A7,0.0
report1078.txt,T1,68,D2,FA,E3,6F,7C,A2,B6,C8,F5,A0,EE,CD,80,90,92,45,FE,E9,09,11,66,D2,19,69,C8,01,10,CB,B7,6F,C1,E7,75,B7,0.0
report1079.txt,T1,BB,72,C9,A3,AB,BC,A3,E5,C8,B5,A0,DD,88,80,94,93,85,BE,D5,0D,11,7B,E2,69,9E,CC,00,50,C7,B3,5F,C5,E6,72,77,0.0
report1082.txt,T1,EC,82,5B,93,46,AC,72,73,44,F6,F0,DF,CA,40,14,E3,92,BE,54,0A,06,BB,E4,06,66,ED,41,50,8B,F6,7F,C1,E7,A6,B6,0.0
report1083.txt,T1,B9,C1,88,A1,86,7D,B3,97,08,66,E0,5D,C5,84,1E,D3,93,B9,40,4D,07,BF,94,13,43,DE,84,A0,8B,BB,67,89,A9,F3,BF,0.0
report1088.txt,T1,B6,72,4D,93,46,AC,72,76,84,F6,B0,DF,CE,40,54,E3,91,BE,98,0A,01,BB,E4,06,66,DD,41,10,CB,F6,7F,C1,E7,A6,B6,0.0
report1089.txt,T1,57,72,3D,93,46,AC,72,73,84,F6,B0,DF,CA,40,54,E3,91,BD,98,0A,02,BB,E4,06,66,DD,41,50,CB,F6,7F,C1,E7,A6,B6,0.0
report1091.txt,T1,59,E1,49,C3,49,69,60,3B,44,F7,F1,EE,CE,33,B2,F7,F0,A0,19,09,46,8B,29,16,76,6C,45,21,CF,E6,AE,C7,92,47,66,0.0
report1095.txt,T1,00,43,60,E1,C5,AD,65,77,44,F2,B1,DD,CA,24,9A,F3,D1,D4,2D,25,03,67,C4,23,32,1D,9B,E0,8F,E8,A3,1A,C3,97,AA,0.0
report1096.txt,T1,C3,43,61,E1,C5,AD,65,77,44,F1,B1,DD,CA,24,9A,F3,E1,D4,2D,15,03,67,C4,23,32,1D,9B,E0,8F,E8,A3,4A,C3,97,AA,0.0
report1099.txt,T1,26,82,7D,93,46,AC,72,73,44,FA,B0,DF,CA,40,55,E3,91,BA,58,06,06,BB,A4,06,76,ED,41,40,CB,F6,7F,C1,E3,A6,F6,0.0
report1100.txt,T1,FD,02,23,03,4D,E9,17,F6,0C,70,84,58,CE,04,E7,7E,A2,DD,38,34,8B,67,3F,02,31,39,46,4C,B6,15,A7,CB,AA,B3,22,0.0
report1101.txt,T1,60,92,7F,93,4A,AC,71,33,44,FA,B1,DF,CE,11,51,B3,D1,BA,58,06,46,AB,A4,09,B6,AD,42,00,CF,F5,7F,C1,D3,9A,E6,0.0
report1116.txt,T1,7B,92,4B,93,4A,AC,72,72,84,F6,B0,DF,CA,40,55,E3,91,BE,98,0A,01,AB,D0,06,66,DD,41,50,CB,F6,7F,C1,E7,A6,F6,0.0
report1117.txt,T1,3D,A1,4A,A1,86,7D,B3,97,08,6A,E0,5D,C5,84,1D,D3,93,B9,40,4C,07,BF,94,13,83,9E,85,A0,8B,BF,57,89,9A,F3,BF,0.0
report1118.txt,T1,0C,92,7E,93,46,AC,71,73,44,F6,B0,DF,CB,40,55,E3,D1,BA,48,0A,06,BB,A4,06,76,AD,41,40,8B,F6,7F,C1,E7,A6,F6,0.0
report1120.txt,T1,41,92,6B,93,8A,AC,72,73,44,F6,B0,DF,CA,40,55,E3,91,BE,58,0A,02,BB,D4,06,66,DD,41,50,CB,F6,7F,C1,E3,A6,B6,0.0
report1123.txt,T1,E6,B2,08,A3,5B,7C,92,BA,CC,F5,70,EE,CD,90,81,A2,4A,FE,EC,09,21,55,D5,09,29,D9,41,40,CB,B7,AF,C1,E3,A5,73,0.0
report1126.txt,T1,19,82,6B,93,46,AC,72,73,44,FA,B0,DF,CA,40,55,E3,91,BA,48,06,06,BB,A4,06,B6,DD,41,40,CB,F6,7F,C1,E7,A6,F6,0.0
report113.txt,T1,A4,C2,26,52,49,37,BF,49,4D,A9,53,EA,40,E8,1A,A3,E1,58,D1,AF,03,FB,40,47,43,AD,9A,68,F7,D7,03,4C,88,E7,DD,0.0
report118.txt,T1,10,42,AE,52,E7,E8,21,63,84,F5,E0,DE,D9,01,74,B2,E1,59,46,0B,41,7B,F2,F9,EE,8C,01,A0,CB,F2,AE,83,65,57,B7,0.0
report12.txt,T1,C6,62,26,8B,49,AE,18,25,01,F5,A8,FF,8B,2A,53,77,F1,21,04,19,1F,A7,2D,07,25,3D,5E,58,86,89,BB,CB,33,97,F3,0.0
report126.txt,T1,CE,42,3D,53,4B,AC,71,73,48,FA,F1,DF,CE,50,14,F3,52,A9,58,06,02,AB,E0,06,B6,5D,41,80,CF,F6,BF,85,97,AA,E6,0.0
report127.txt,T1,B3,91,3E,A2,9E,3C,A3,9B,4C,69,E0,9D,88,90,4D,C3,47,BD,50,48,13,7B,D1,07,5B,CE,41,D0,CB,B7,5B,C9,A9,F6,AB,0.0
report13.txt,T1,ED,23,47,99,45,FE,48,32,00,EB,A8,F9,ED,52,99,63,BD,D0,14,35,01,77,4A,22,32,7A,8C,A2,CF,D1,5F,4B,7F,96,B3,0.0
report142.txt,T1,46,82,5C,93,4E,AC,71,73,44,F6,F0,DF,CE,11,60,B3,91,BA,58,07,52,A7,A4,09,7A,A9,41,00,CF,F5,BF,C2,A7,5A,E6,0.0
report143.txt,T1,09,02,E6,93,1E,6E,60,37,04,F6,F1,FE,CA,17,A2,67,F0,B1,05,0A,1F,97,68,04,66,3D,89,11,CF,E5,6F,C6,A3,92,A7,0.0
report144.txt,T1,F9,82,5D,93,4E,AC,71,73,44,F6,F1,DF,CE,11,60,B3,91,BA,59,06,42,A7,E0,09,7A,A9,41,00,CF,F5,BF,C2,97,5A,E6,0.0
report145.txt,T1,09,02,E6,93,1E,6E,60,37,04,F6,F1,FE,CA,17,A2,67,F0,B1,05,0A,1F,97,68,04,66,3D,89,11,CF,E5,6F,C6,A3,92,A7,0.0
report147.txt,T1,CB,E1,09,87,4A,6E,20,37,40,F6,F4,FE,CE,23,62,B7,F0,A1,15,15,5A,8B,2D,16,66,3C,4A,00,8E,E9,BF,C7,63,46,67,0.0
report148.txt,T1,20,32,DF,53,8E,BC,61,A7,48,F5,F0,DE,C9,00,51,A3,E2,6A,80,0A,06,7B,F4,15,6B,9C,41,50,CB,F6,7F,C6,A6,97,F7,0.0
report150.txt,T1,FA,82,5D,93,4E,AC,71,73,44,F6,F1,DF,CE,11,60,B3,91,BA,59,06,42,A7,E0,09,7A,A9,41,00,CF,F5,BF,C2,97,5A,E6,0.0
report151.txt,T1,D7,F1,F6,93,1E,6E,60,37,04,F6,F1,FE,CA,17,A1,67,F0,B1,05,0A,1F,97,68,04,66,3C,89,11,CF,E5,AF,C6,A3,92,A7,0.0
report156.txt,T1,FC,C1,37,93,4A,5D,70,33,04,F7,F1,EF,C9,23,B0,A7,F0,A4,59,06,56,9B,64,08,B6,6C,85,01,CF,FA,6F,C2,93,96,9A,0.0
report157.txt,T1,33,F3,76,82,4E,54,D1,DA,04,E2,92,BC,C4,33,5D,F2,E3,D7,17,3F,0E,1E,35,F2,9B,5B,BD,58,CA,91,1A,C9,82,92,9E,0.0
report158.txt,T1,CD,04,87,82,4E,54,D1,DA,04,E2,92,BC,C4,33,5D,F2,E3,D7,17,3F,0E,1E,35,F2,9B,5B,BD,58,CA,91,1A,C9,82,92,9E,0.0
report163.txt,T1,47,D2,8D,53,0E,68,7C,26,C7,F5,A1,FB,89,53,50,72,D0,AA,D8,06,1F,52,90,07,65,B4,3F,3C,FB,A3,6A,8D,92,5F,E2,0.0
report164.txt,T1,2F,74,10,F2,55,36,A1,86,8C,74,30,7D,C9,7A,0B,F7,4F,CB,D6,2B,79,68,A5,A2,32,1A,FC,C5,A5,41,62,C4,C1,CE,8F,0.0
report166.txt,T1,C3,E2,34,A3,6F,BC,A2,B9,C8,F5,A0,EE,8D,90,90,51,49,FF,EC,0A,61,65,E2,0D,6D,C4,01,40,C7,B7,6F,C1,E7,65,B6,0.0
